Wavelength (um),Transmission (%)
0.2,89.64353411764706
0.21981981981981982,89.76765386200478
0.23963963963963966,89.91509124401733
0.2594594594594595,90.08154092217599
0.2792792792792793,90.26269755497201
0.29909909909909915,90.45425580089665
0.31891891891891894,90.65191031844115
0.3387387387387388,90.8513557660968
0.35855855855855856,91.04828680235485
0.3783783783783784,91.23839808570656
0.39819819819819824,91.41738427464317
0.4180180180180181,91.58094002765596
0.43783783783783786,91.72476000323616
0.4576576576576577,91.84453885987507
0.47747747747747754,91.93597125606394
0.4972972972972973,91.99475185029398
0.5171171171171172,92.03093829790133
0.536936936936937,92.06651040644583
0.5567567567567568,92.1018138251683
0.5765765765765767,92.13684946889153
0.5963963963963965,92.1716182524383
0.6162162162162163,92.20612109063136
0.6360360360360361,92.24035889829354
0.6558558558558559,92.2743325902476
0.6756756756756757,92.30804308131634
0.6954954954954955,92.34149128632254
0.7153153153153153,92.37467812008899
0.7351351351351352,92.40760449743844
0.754954954954955,92.44027133319373
0.7747747747747749,92.47267954217762
0.7945945945945947,92.50483003921288
0.8144144144144145,92.53672373912231
0.8342342342342344,92.5683615567287
0.8540540540540542,92.59974440685481
0.873873873873874,92.63087320432345
0.8936936936936939,92.66174886395738
0.9135135135135135,92.69237230057944
0.9333333333333333,92.72274442901235
0.9531531531531532,92.75286616407892
0.972972972972973,92.78273842060194
0.9927927927927929,92.81236211340419
1.0126126126126127,92.84173815730846
1.0324324324324325,92.87086746713751
1.0522522522522524,92.89975095771418
1.0720720720720722,92.92838954386119
1.091891891891892,92.95678414040137
1.111711711711712,92.98493566215748
1.1315315315315317,93.01284502395231
1.1513513513513514,93.04051314060865
1.1711711711711712,93.06794092694929
1.190990990990991,93.095129297797
1.2108108108108109,93.12207916797458
1.2306306306306307,93.1487914523048
1.2504504504504506,93.17526706561048
1.2702702702702704,93.20150692271436
1.2900900900900902,93.22751193843922
1.30990990990991,93.25328302760789
1.32972972972973,93.27882110504315
1.3495495495495495,93.30412708556773
1.3693693693693694,93.32920188400446
1.3891891891891892,93.35404641517613
1.409009009009009,93.3786615939055
1.428828828828829,93.40304833501538
1.4486486486486487,93.42720755332853
1.4684684684684686,93.45114016366774
1.4882882882882884,93.47484708085582
1.5081081081081082,93.49832921971552
1.527927927927928,93.52158749506964
1.547747747747748,93.54462282174096
1.5675675675675678,93.5674361145523
1.5873873873873876,93.59002828832638
1.6072072072072072,93.61240025788602
1.627027027027027,93.63455293805401
1.646846846846847,93.65648724365313
1.6666666666666667,93.67820408950618
1.6864864864864866,93.6997043904359
1.7063063063063064,93.72098906126512
1.7261261261261263,93.74205901681661
1.745945945945946,93.76291517191315
1.765765765765766,93.78355844137752
1.7855855855855858,93.80398974003252
1.8054054054054056,93.82420998270092
1.8252252252252255,93.84422008420553
1.8450450450450453,93.8640209593691
1.864864864864865,93.88361352301442
1.8846846846846848,93.9029986899643
1.9045045045045046,93.92217737504154
1.9243243243243244,93.94115049306886
1.9441441441441443,93.95991895886908
1.963963963963964,93.978483687265
1.983783783783784,93.99684559307939
2.003603603603604,94.01500559113504
2.0234234234234236,94.0329645962547
2.0432432432432437,94.05072352326121
2.0630630630630633,94.06828328697733
2.0828828828828834,94.08564480222584
2.102702702702703,94.10280898382952
2.1225225225225226,94.11977674661117
2.1423423423423427,94.13654900539358
2.1621621621621623,94.1531266749995
2.1819819819819823,94.16951067025177
2.2018018018018024,94.18570190597312
2.221621621621622,94.20170129698637
2.2414414414414416,94.21750975811428
2.2612612612612617,94.23312820417965
2.2810810810810813,94.24855755000526
2.3009009009009014,94.26379871041391
2.320720720720721,94.27885260022836
2.340540540540541,94.29372013427141
2.3603603603603607,94.30840222736585
2.3801801801801807,94.32289979433445
2.4000000000000004,94.33721375
2.4198198198198204,94.35134500918528
2.43963963963964,94.3652944867131
2.45945945945946,94.37906309740619
2.4792792792792797,94.39265175608742
2.4990990990990993,94.4060613775795
2.5189189189189194,94.41929287670523
2.538738738738739,94.43234716828741
2.558558558558559,94.44522516714883
2.5783783783783787,94.45792778811226
2.5981981981981987,94.47045594600047
2.6180180180180184,94.48281055563629
2.6378378378378384,94.49499253184247
2.657657657657658,94.5070027894418
2.677477477477478,94.51884224325707
2.6972972972972977,94.53051180811106
2.717117117117118,94.54201239882657
2.7369369369369374,94.55334493022637
2.756756756756757,94.56451031713324
2.776576576576577,94.57550947436997
2.7963963963963967,94.58634331675935
2.8162162162162168,94.59701275912418
2.8360360360360364,94.6075187162872
2.8558558558558564,94.61786210307123
2.875675675675676,94.62804383429906
2.895495495495496,94.63806482479345
2.9153153153153157,94.64792598937719
2.935135135135136,94.65762824287307
2.9549549549549554,94.6671725001039
2.9747747747747755,94.67655967589242
2.994594594594595,94.68579068506143
3.0144144144144147,94.69486644243374
3.0342342342342348,94.7037878628321
3.0540540540540544,94.71255586107931
3.0738738738738745,94.72117135199815
